Filename,Variable name,Units,Variable reference,Index type key,Variable type key,Keyed value
HeatBalanceAirManager.cc,"Zone Ventilation Latent Heat Loss Energy""",,OutputProcessor::Unit::J,ZnAirRpt(Ventilation(VentiCount).ZonePtr).VentilLatentLoss,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Ventilation Latent Heat Gain Energy""",,OutputProcessor::Unit::J,ZnAirRpt(Ventilation(VentiCount).ZonePtr).VentilLatentGain,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Ventilation Total Heat Loss Energy""",,OutputProcessor::Unit::J,ZnAirRpt(Ventilation(VentiCount).ZonePtr).VentilTotalLoss,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Ventilation Total Heat Gain Energy""",,OutputProcessor::Unit::J,ZnAirRpt(Ventilation(VentiCount).ZonePtr).VentilTotalGain,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Ventilation Current Density Volume Flow Rate""",,OutputProcessor::Unit::m3_s,ZnAirRpt(Ventilation(VentiCount).ZonePtr).VentilVdotCurDensity,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Ventilation Standard Density Volume Flow Rate""",,OutputProcessor::Unit::m3_s,ZnAirRpt(Ventilation(VentiCount).ZonePtr).VentilVdotStdDensity,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Ventilation Current Density Volume""",,OutputProcessor::Unit::m3,ZnAirRpt(Ventilation(VentiCount).ZonePtr).VentilVolumeCurDensity,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Ventilation Standard Density Volume""",,OutputProcessor::Unit::m3,ZnAirRpt(Ventilation(VentiCount).ZonePtr).VentilVolumeStdDensity,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Ventilation Mass""",,OutputProcessor::Unit::kg,ZnAirRpt(Ventilation(VentiCount).ZonePtr).VentilMass,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Ventilation Mass Flow Rate""",,OutputProcessor::Unit::kg_s,ZnAirRpt(Ventilation(VentiCount).ZonePtr).VentilMdot,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Ventilation Air Change Rate""",,OutputProcessor::Unit::ach,ZnAirRpt(Ventilation(VentiCount).ZonePtr).VentilAirChangeRate,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Ventilation Fan Electric Energy""",,OutputProcessor::Unit::J,ZnAirRpt(Ventilation(VentiCount).ZonePtr).VentilFanElec,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Ventilation Air Inlet Temperature""",,OutputProcessor::Unit::C,ZnAirRpt(Ventilation(VentiCount).ZonePtr).VentilAirTemp,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Mixing Volume""",,OutputProcessor::Unit::m3,ZnAirRpt(Mixing(Loop).ZonePtr).MixVolume,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Mixing Current Density Volume Flow Rate""",,OutputProcessor::Unit::m3_s,ZnAirRpt(Mixing(Loop).ZonePtr).MixVdotCurDensity,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Mixing Standard Density Volume Flow Rate""",,OutputProcessor::Unit::m3_s,ZnAirRpt(Mixing(Loop).ZonePtr).MixVdotStdDensity,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Mixing Mass""",,OutputProcessor::Unit::kg,ZnAirRpt(Mixing(Loop).ZonePtr).MixMass,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Mixing Mass Flow Rate""",,OutputProcessor::Unit::kg_s,ZnAirRpt(Mixing(Loop).ZonePtr).MixMdot,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Mixing Sensible Heat Loss Energy""",,OutputProcessor::Unit::J,ZnAirRpt(Mixing(Loop).ZonePtr).MixHeatLoss,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Mixing Sensible Heat Gain Energy""",,OutputProcessor::Unit::J,ZnAirRpt(Mixing(Loop).ZonePtr).MixHeatGain,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Mixing Latent Heat Loss Energy""",,OutputProcessor::Unit::J,ZnAirRpt(Mixing(Loop).ZonePtr).MixLatentLoss,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Mixing Latent Heat Gain Energy""",,OutputProcessor::Unit::J,ZnAirRpt(Mixing(Loop).ZonePtr).MixLatentGain,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Mixing Total Heat Loss Energy""",,OutputProcessor::Unit::J,ZnAirRpt(Mixing(Loop).ZonePtr).MixTotalLoss,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Mixing Total Heat Gain Energy""",,OutputProcessor::Unit::J,ZnAirRpt(Mixing(Loop).ZonePtr).MixTotalGain,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Mixing Volume""",,OutputProcessor::Unit::m3,ZnAirRpt(CrossMixing(Loop).ZonePtr).MixVolume,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Mixing Current Density Volume Flow Rate""",,OutputProcessor::Unit::m3_s,ZnAirRpt(CrossMixing(Loop).ZonePtr).MixVdotCurDensity,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Mixing Standard Density Volume Flow Rate""",,OutputProcessor::Unit::m3_s,ZnAirRpt(CrossMixing(Loop).ZonePtr).MixVdotStdDensity,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Mixing Mass""",,OutputProcessor::Unit::kg,ZnAirRpt(CrossMixing(Loop).ZonePtr).MixMass,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Mixing Mass Flow Rate""",,OutputProcessor::Unit::kg_s,ZnAirRpt(CrossMixing(Loop).ZonePtr).MixMdot,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Mixing Sensible Heat Loss Energy""",,OutputProcessor::Unit::J,ZnAirRpt(CrossMixing(Loop).ZonePtr).MixHeatLoss,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Mixing Sensible Heat Gain Energy""",,OutputProcessor::Unit::J,ZnAirRpt(CrossMixing(Loop).ZonePtr).MixHeatGain,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Mixing Latent Heat Loss Energy""",,OutputProcessor::Unit::J,ZnAirRpt(CrossMixing(Loop).ZonePtr).MixLatentLoss,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Mixing Latent Heat Gain Energy""",,OutputProcessor::Unit::J,ZnAirRpt(CrossMixing(Loop).ZonePtr).MixLatentGain,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Mixing Total Heat Loss Energy""",,OutputProcessor::Unit::J,ZnAirRpt(CrossMixing(Loop).ZonePtr).MixTotalLoss,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Mixing Total Heat Gain Energy""",,OutputProcessor::Unit::J,ZnAirRpt(CrossMixing(Loop).ZonePtr).MixTotalGain,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Mixing Volume""",,OutputProcessor::Unit::m3,ZnAirRpt(CrossMixing(Loop).FromZone).MixVolume,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Mixing Current Density Volume Flow Rate""",,OutputProcessor::Unit::m3_s,ZnAirRpt(CrossMixing(Loop).FromZone).MixVdotCurDensity,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Mixing Standard Density Volume Flow Rate""",,OutputProcessor::Unit::m3_s,ZnAirRpt(CrossMixing(Loop).FromZone).MixVdotStdDensity,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Mixing Mass""",,OutputProcessor::Unit::kg,ZnAirRpt(CrossMixing(Loop).FromZone).MixMass,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Mixing Mass Flow Rate""",,OutputProcessor::Unit::kg_s,ZnAirRpt(CrossMixing(Loop).FromZone).MixMdot,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Mixing Sensible Heat Loss Energy""",,OutputProcessor::Unit::J,ZnAirRpt(CrossMixing(Loop).FromZone).MixHeatLoss,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Mixing Sensible Heat Gain Energy""",,OutputProcessor::Unit::J,ZnAirRpt(CrossMixing(Loop).FromZone).MixHeatGain,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Mixing Latent Heat Loss Energy""",,OutputProcessor::Unit::J,ZnAirRpt(CrossMixing(Loop).FromZone).MixLatentLoss,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Mixing Latent Heat Gain Energy""",,OutputProcessor::Unit::J,ZnAirRpt(CrossMixing(Loop).FromZone).MixLatentGain,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Mixing Total Heat Loss Energy""",,OutputProcessor::Unit::J,ZnAirRpt(CrossMixing(Loop).FromZone).MixTotalLoss,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Mixing Total Heat Gain Energy""",,OutputProcessor::Unit::J,ZnAirRpt(CrossMixing(Loop).FromZone).MixTotalGain,"""System""","""Sum"""
HeatBalanceAirManager.cc,"""Zone Mixing Volume""",,OutputProcessor::Unit::m3,ZnAirRpt(ZoneNumA).MixVolume,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Mixing Current Density Volume Flow Rate""",,OutputProcessor::Unit::m3_s,ZnAirRpt(ZoneNumA).MixVdotCurDensity,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Mixing Standard Density Volume Flow Rate""",,OutputProcessor::Unit::m3_s,ZnAirRpt(ZoneNumA).MixVdotStdDensity,"""System""","""Average"""
HeatBalanceAirManager.cc,"""Zone Mixing Mass""",,OutputProcessor::Unit::kg,ZnAirRpt(ZoneNumA).MixMass,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Mixing Mass Flow Rate""",,OutputProcessor::Unit::kg_s,ZnAirRpt(ZoneNumA).MixMdot,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Mixing Sensible Heat Loss Energy""",,OutputProcessor::Unit::J,ZnAirRpt(ZoneNumA).MixHeatLoss,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Mixing Sensible Heat Gain Energy""",,OutputProcessor::Unit::J,ZnAirRpt(ZoneNumA).MixHeatGain,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Mixing Latent Heat Loss Energy""",,OutputProcessor::Unit::J,ZnAirRpt(ZoneNumA).MixLatentLoss,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Mixing Latent Heat Gain Energy""",,OutputProcessor::Unit::J,ZnAirRpt(ZoneNumA).MixLatentGain,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Mixing Total Heat Loss Energy""",,OutputProcessor::Unit::J,ZnAirRpt(ZoneNumA).MixTotalLoss,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Mixing Total Heat Gain Energy""",,OutputProcessor::Unit::J,ZnAirRpt(ZoneNumA).MixTotalGain,"""System""","""Sum"""
HeatBalanceAirManager.cc,"""Zone Mixing Volume""",,OutputProcessor::Unit::m3,ZnAirRpt(ZoneNumB).MixVolume,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Mixing Current Density Volume Flow Rate""",,OutputProcessor::Unit::m3_s,ZnAirRpt(ZoneNumB).MixVdotCurDensity,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Mixing Standard Density Volume Flow Rate""",,OutputProcessor::Unit::m3_s,ZnAirRpt(ZoneNumB).MixVdotStdDensity,"""System""","""Average"""
HeatBalanceAirManager.cc,"""Zone Mixing Mass""",,OutputProcessor::Unit::kg,ZnAirRpt(ZoneNumB).MixMass,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Mixing Mass Flow Rate""",,OutputProcessor::Unit::kg_s,ZnAirRpt(ZoneNumB).MixMdot,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Mixing Sensible Heat Loss Energy""",,OutputProcessor::Unit::J,ZnAirRpt(ZoneNumB).MixHeatLoss,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Mixing Sensible Heat Gain Energy""",,OutputProcessor::Unit::J,ZnAirRpt(ZoneNumB).MixHeatGain,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Mixing Latent Heat Loss Energy""",,OutputProcessor::Unit::J,ZnAirRpt(ZoneNumB).MixLatentLoss,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Mixing Latent Heat Gain Energy""",,OutputProcessor::Unit::J,ZnAirRpt(ZoneNumB).MixLatentGain,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Mixing Total Heat Loss Energy""",,OutputProcessor::Unit::J,ZnAirRpt(ZoneNumB).MixTotalLoss,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Mixing Total Heat Gain Energy""",,OutputProcessor::Unit::J,ZnAirRpt(ZoneNumB).MixTotalGain,"""System""","""Sum"""
HeatBalanceAirManager.cc,"Zone Air Mass Balance Supply Mass Flow Rate""",,OutputProcessor::Unit::kg_s,MassConservation(ZoneNum).InMassFlowRate,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Air Mass Balance Exhaust Mass Flow Rate""",,OutputProcessor::Unit::kg_s,MassConservation(ZoneNum).ExhMassFlowRate,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Air Mass Balance Return Mass Flow Rate""",,OutputProcessor::Unit::kg_s,MassConservation(ZoneNum).RetMassFlowRate,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Air Mass Balance Mixing Receiving Mass Flow Rate""",,OutputProcessor::Unit::kg_s,MassConservation(ZoneNum).MixingMassFlowRate,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Air Mass Balance Mixing Source Mass Flow Rate""",,OutputProcessor::Unit::kg_s,MassConservation(ZoneNum).MixingSourceMassFlowRate,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Air Mass Balance Infiltration Mass Flow Rate""",,OutputProcessor::Unit::kg_s,MassConservation(ZoneNum).InfiltrationMassFlowRate,"""System""","""Average"""
HeatBalanceAirManager.cc,"Zone Air Mass Balance Infiltration Status""",,OutputProcessor::Unit::None,MassConservation(ZoneNum).IncludeInfilToZoneMassBal,"""System""","""Average"""
HeatBalanceHAMTManager.cc,"""HAMT Surface Average Water Content Ratio""",,OutputProcessor::Unit::kg_kg,watertot(sid),"""Zone""","""State"""
HeatBalanceHAMTManager.cc,"HAMT Surface Inside Face Temperature""",,OutputProcessor::Unit::C,surftemp(sid),"""Zone""","""State"""
HeatBalanceHAMTManager.cc,"""HAMT Surface Inside Face Relative Humidity""",,OutputProcessor::Unit::Perc,surfrh(sid),"""Zone""","""State"""
HeatBalanceHAMTManager.cc,"""HAMT Surface Inside Face Vapor Pressure""",,OutputProcessor::Unit::Pa,surfvp(sid),"""Zone""","""State"""
HeatBalanceHAMTManager.cc,"""HAMT Surface Outside Face Temperature""",,OutputProcessor::Unit::C,surfexttemp(sid),"""Zone""","""State"""
HeatBalanceHAMTManager.cc,"""HAMT Surface Outside Face Relative Humidity""",,OutputProcessor::Unit::Perc,surfextrh(sid),"""Zone""","""State"""
HeatBalanceHAMTManager.cc,"HAMT Surface Temperature Cell "" + TrimSigDigits(concell) + """"",,OutputProcessor::Unit::C,cells(cellid).temp,"""Zone""","""State"""
HeatBalanceHAMTManager.cc,"HAMT Surface Water Content Cell "" + TrimSigDigits(concell) + """"",,OutputProcessor::Unit::kg_kg,cells(cellid).wreport,"""Zone""","""State"""
HeatBalanceHAMTManager.cc,"HAMT Surface Relative Humidity Cell "" + TrimSigDigits(concell) + """"",,OutputProcessor::Unit::Perc,cells(cellid).rhp,"""Zone""","""State"""
HeatBalanceManager.cc,"""Zone Outdoor Air Drybulb Temperature""",,OutputProcessor::Unit::C,Zone(ZoneLoop).OutDryBulbTemp,"""Zone""","""Average"""
HeatBalanceManager.cc,"""Zone Outdoor Air Wetbulb Temperature""",,OutputProcessor::Unit::C,Zone(ZoneLoop).OutWetBulbTemp,"""Zone""","""Average"""
HeatBalanceManager.cc,"""Zone Outdoor Air Wind Speed""",,OutputProcessor::Unit::m_s,Zone(ZoneLoop).WindSpeed,"""Zone""","""Average"""
HeatBalanceManager.cc,"""Zone Outdoor Air Wind Direction""",,OutputProcessor::Unit::deg,Zone(ZoneLoop).WindDir,"""Zone""","""Average"""
HeatBalanceManager.cc,"Zone Infiltration Hybrid Model Air Change Rate""",,OutputProcessor::Unit::ach,Zone(ZoneLoop).InfilOAAirChangeRateHM,"""Zone""","""Average"""
HeatBalanceSurfaceManager.cc,"""Surface Inside Face Temperature""",,OutputProcessor::Unit::C,TempSurfInRep(loop),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,"""Surface Outside Face Temperature""",,OutputProcessor::Unit::C,TempSurfOut(loop),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,"""Surface Inside Face Adjacent Air Temperature""",,OutputProcessor::Unit::C,TempEffBulkAir(loop),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,"Surface Inside Face Convection Heat Transfer Coefficient""",,OutputProcessor::Unit::W_m2K,HConvIn(loop),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,"""Surface Inside Face Convection Heat Gain Rate""",,OutputProcessor::Unit::W,QdotConvInRep(loop),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,"Surface Inside Face Convection Heat Gain Rate per Area""",,OutputProcessor::Unit::W_m2,QdotConvInRepPerArea(loop),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,"""Surface Inside Face Convection Heat Gain Energy""",,OutputProcessor::Unit::J,QConvInReport(loop),"""Zone""","""Sum"""
HeatBalanceSurfaceManager.cc,"Surface Inside Face Net Surface Thermal Radiation Heat Gain Rate""",,OutputProcessor::Unit::W,QdotRadNetSurfInRep(loop),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,"Surface Inside Face Net Surface Thermal Radiation Heat Gain Rate per Area""",,OutputProcessor::Unit::W_m2,QdotRadNetSurfInRepPerArea(loop),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,"Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy""",,OutputProcessor::Unit::J,QRadNetSurfInReport(loop),"""Zone""","""Sum"""
HeatBalanceSurfaceManager.cc,"Surface Inside Face Solar Radiation Heat Gain Rate""",,OutputProcessor::Unit::W,QdotRadSolarInRep(loop),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,"Surface Inside Face Solar Radiation Heat Gain Rate per Area""",,OutputProcessor::Unit::W_m2,QdotRadSolarInRepPerArea(loop),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,"Surface Inside Face Solar Radiation Heat Gain Energy""",,OutputProcessor::Unit::J,QRadSolarInReport(loop),"""Zone""","""Sum"""
HeatBalanceSurfaceManager.cc,"Surface Inside Face Lights Radiation Heat Gain Rate""",,OutputProcessor::Unit::W,QdotRadLightsInRep(loop),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,"Surface Inside Face Lights Radiation Heat Gain Rate per Area""",,OutputProcessor::Unit::W_m2,QdotRadLightsInRepPerArea(loop),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,"Surface Inside Face Lights Radiation Heat Gain Energy""",,OutputProcessor::Unit::J,QRadLightsInReport(loop),"""Zone""","""Sum"""
HeatBalanceSurfaceManager.cc,"Surface Inside Face Internal Gains Radiation Heat Gain Rate""",,OutputProcessor::Unit::W,QdotRadIntGainsInRep(loop),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,"Surface Inside Face Internal Gains Radiation Heat Gain Rate per Area""",,OutputProcessor::Unit::W_m2,QdotRadIntGainsInRepPerArea(loop),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,"Surface Inside Face Internal Gains Radiation Heat Gain Energy""",,OutputProcessor::Unit::J,QRadIntGainsInReport(loop),"""Zone""","""Sum"""
HeatBalanceSurfaceManager.cc,"Surface Inside Face System Radiation Heat Gain Rate""",,OutputProcessor::Unit::W,QdotRadHVACInRep(loop),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,"Surface Inside Face System Radiation Heat Gain Rate per Area""",,OutputProcessor::Unit::W_m2,QdotRadHVACInRepPerArea(loop),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,"Surface Inside Face System Radiation Heat Gain Energy""",,OutputProcessor::Unit::J,QRadHVACInReport(loop),"""Zone""","""Sum"""
HeatBalanceSurfaceManager.cc,"Surface Outside Face Outdoor Air Drybulb Temperature""",,OutputProcessor::Unit::C,Surface(loop).OutDryBulbTemp,"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,"Surface Outside Face Outdoor Air Wetbulb Temperature""",,OutputProcessor::Unit::C,Surface(loop).OutWetBulbTemp,"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,"Surface Outside Face Outdoor Air Wind Speed""",,OutputProcessor::Unit::m_s,Surface(loop).WindSpeed,"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,"Surface Outside Face Outdoor Air Wind Direction""",,OutputProcessor::Unit::deg,Surface(loop).WindDir,"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,"Surface Outside Face Convection Heat Gain Rate""",,OutputProcessor::Unit::W,QdotConvOutRep(loop),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,"Surface Outside Face Convection Heat Gain Rate per Area""",,OutputProcessor::Unit::W_m2,QdotConvOutRepPerArea(loop),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,"Surface Outside Face Convection Heat Gain Energy""",,OutputProcessor::Unit::J,QConvOutReport(loop),"""Zone""","""Sum"""
HeatBalanceSurfaceManager.cc,"Surface Outside Face Convection Heat Transfer Coefficient""",,OutputProcessor::Unit::W_m2K,HcExtSurf(loop),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,"Surface Outside Face Net Thermal Radiation Heat Gain Rate""",,OutputProcessor::Unit::W,QdotRadOutRep(loop),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,"Surface Outside Face Net Thermal Radiation Heat Gain Rate per Area""",,OutputProcessor::Unit::W_m2,QdotRadOutRepPerArea(loop),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,"Surface Outside Face Net Thermal Radiation Heat Gain Energy""",,OutputProcessor::Unit::J,QRadOutReport(loop),"""Zone""","""Sum"""
HeatBalanceSurfaceManager.cc,"Surface Outside Face Thermal Radiation to Air Heat Transfer Coefficient""",,OutputProcessor::Unit::W_m2K,HAirExtSurf(loop),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,"Surface Outside Face Thermal Radiation to Sky Heat Transfer Coefficient""",,OutputProcessor::Unit::W_m2K,HSkyExtSurf(loop),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,"Surface Outside Face Thermal Radiation to Ground Heat Transfer Coefficient""",,OutputProcessor::Unit::W_m2K,HGrdExtSurf(loop),"""Zone""","""State"""
HeatBalanceSurfaceManager.cc,"Surface Outside Face Solar Radiation Heat Gain Rate""",,OutputProcessor::Unit::W,SWOutAbsTotalReport(loop),"""Zone""","""Average"""
HeatBalanceSurfaceManager.cc,"Surface Outside Face Solar Radiation Heat Gain Rate per Area""",,OutputProcessor::Unit::W_m2,QRadSWOutAbs(loop),"""Zone""","""Average"""
